lang,query,url,title,error,desktop_error,author,author_error,group_author,group_author_error,message,case_date
ka,Miss Sarajevo,https://vk.com/video310109317_456239041,Passengers -- Miss Sarajevo,Video sound unavailable.,"",https://vk.com/id310109317,"","","",,
ka,Miss Sarajevo,https://vk.com/video306014809_456240239,U2 L. Pavarotti - Miss Sarajevo (Original Video),Video sound unavailable.,"",https://vk.com/id306014809,"","","",,
ka,Miss Sarajevo,https://vk.com/video238354676_456239032,U2 L. Pavarotti _ Miss Sarajevo Original Video,Video sound unavailable.,"",https://vk.com/id238354676,"","","",,
ka,Miss Sarajevo,https://vk.com/video185202244_456239143,Luciano Pavarotti and U2 - Miss Sarajevo,Video sound unavailable.,"",https://vk.com/nabukodonosour,"","","",,
ka,Miss Sarajevo,https://vk.com/video50523931_169585515,U2 & Pavarotti - Miss Sarajevo,Video sound unavailable.,"",https://vk.com/andreymotomoto,"","","",,
ka,Miss Sarajevo,https://vk.com/video84091637_456239788,U2 - Miss Sarajevo (ft Luciano Pavarotti),Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/satxtreme,"","","",,
ka,Miss Sarajevo,https://vk.com/video-69616364_170871713,U2 - Miss Sarajevo (ft Luciano Pavarotti),Video sound unavailable.,"","","",https://vk.com/rokoboz,"",,
ka,Miss Sarajevo,https://vk.com/video560665591_456239630,"Brian Eno ,Luciano Pavarotti, Bono, The Edge - Miss Sarajevo",Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/jimmoro,"","","",,
ka,Miss Sarajevo,https://vk.com/video-6924623_139128465,U2 - Miss Sarajevo,Video sound unavailable.,"",https://vk.com/t385px,"",https://vk.com/u2rus,"",,
ka,Miss Sarajevo,https://vk.com/video50861944_456252945,U2 - Miss Sarajevo (1995),Video sound unavailable.,"",https://vk.com/step1972,"","","",,
ka,Miss Sarajevo,https://vk.com/video175667439_171204223,Bono Vox & Luciano Pavarotti - Miss Sarajevo (HQ audio),Video sound unavailable.,"",https://vk.com/id175667439,"","","",,
ka,Miss Sarajevo,https://vk.com/video190334537_456240726,"Passengers. Miss Sarajevo (Brian Eno + U2, with Luciano Pavarotti, 1995)",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id190334537,"","","",,
ka,Miss Sarajevo,https://vk.com/video159098503_162851410,Luciano Pavarotti & U2 - Miss Sarajevo (Мисс Сараево),Video sound unavailable.,"",https://vk.com/id159098503,"","","",,
ka,Miss Sarajevo,https://vk.com/video-1281634_456240179,Passengers - Miss Sarajevo,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id427758044,"",https://vk.com/mtvrocks,"",,
ka,Miss Sarajevo,https://vk.com/video-186283969_456239814,U2 and Brian Eno ft Luciano Pavarotti Miss Sarajevo Passengers,Video sound unavailable.,"","","",https://vk.com/expressdoorsru,"",,
ka,Miss Sarajevo,https://vk.com/video299941666_170936813,"U2 - Miss Sarajevo - Bono, Brian Eno, Luciano Pavarotti (1995)",Video sound unavailable.,"",https://vk.com/ilfat.ibragimov,"","","",,
ka,Miss Sarajevo,https://vk.com/video7238152_456244997,George Michael - Miss Sarajevo,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id7238152,"","","",,
ka,Miss Sarajevo,https://vk.com/video273436796_171173154,Miss Sarajevo Passengers - U2 and Brian Eno ft Luciano Pavarotti Official Video,Video sound unavailable.,"",https://vk.com/id273436796,"","","",,
ka,Miss Sarajevo,https://vk.com/video12319701_168411129,Miss Sarajevo,Video sound unavailable.,"",https://vk.com/id12319701,"","","",,
ka,Miss Sarajevo,https://vk.com/video267205528_456239236,"U2 - Miss Sarajevo - Bono, Brian Eno, Luciano Pavarotti (1995)",Video sound unavailable.,"",https://vk.com/estranged174,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240855,U2 - Angel of Harlem (Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240932,U2 - When Love Comes To Town (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video15684863_102939271,U2 - Rattle and Hum [4] (All Along the Watchtower / In God's Country),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/endeavour_la,"","","",,
ka,Rattle and Hum,https://vk.com/video358440801_456239373,U2. Numb. альбом Zooropa. (1993),Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id358440801,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240964,U2 - MLK (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456241010,U2 - Pride (In the Name of Love) (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240944,U2 - Bad (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video15684863_102973203,U2 - Rattle and Hum [2] (Desire / Exit / Gloria),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/endeavour_la,"","","",,
ka,Rattle and Hum,https://vk.com/video15684863_103024705,U2 - Rattle and Hum [1] (Helter Skelter / Van Diemen's Land),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/endeavour_la,"","","",,
ka,Rattle and Hum,https://vk.com/video50861944_456248126,"U2 - 40 (""U2: Rattle and Hum"" Outtakes) COLOR",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/step1972,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240892,U2 - Exit (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video-6924623_165819076,"U2 - With or Without You (Rattle and Hum Tour, 1988)",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/u2rus,"",,
ka,Rattle and Hum,https://vk.com/video489596523_456239415,U2 - When Love Comes To Town (Official Music Video),Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id489596523,"","","",,
ka,Rattle and Hum,https://vk.com/video84091637_456239765,U2 - Angel of Harlem (Studio-Rattle and Hum),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/satxtreme,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240978,U2 - With or Without You (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video50861944_456248132,"U2 - Bad (""U2: Rattle and Hum"" Outtakes) COLOR",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/step1972,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456239845,U2 and B.B. King - When Love Comes to Town (Official Music Video) © 1989,Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240919,U2 - All Along the Watchtower (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video39095976_169211399,"U2 ""Bullet the Blue Sky"" (from ''Rattle and Hum'')",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/svechnikovsk,"","","",,
ka,Rattle and Hum,https://vk.com/video50861944_456248178,"U2 - Pride (In The Name Of Love) (""U2: Rattle and Hum"" Outtakes) Full HD COLOR",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/step1972,"","","",,
ka,Rattle and Hum,https://vk.com/video-7330228_149407869,U2 - All I Want Is You,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/club7330228,"",,
ka,Rattle and Hum,https://vk.com/video179151037_456240874,U2 - Van Diemen's Land (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video50861944_456247880,U2 - With Or Without You (Live Rattle And Hum),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/step1972,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456241011,U2 - All I Want Is You (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240963,U2 - Where the Streets Have No Name (Film Rattle and Hum 1988),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video179151037_456240908,U2 - Desire (Official Music Video) © 1988,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/ig.linevich,"","","",,
ka,Rattle and Hum,https://vk.com/video50861944_456248127,"U2 - Mothers Of The Disappeared (""U2: Rattle and Hum"" Outtakes) COLOR",This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/step1972,"","","",,
ka,Rattle and Hum,https://vk.com/video134139916_159956689,U2 - Van Diemen's Land (live),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/id134139916,"","","",,
ka,Rattle and Hum,https://vk.com/video489596523_456239413,"U2 - Christmas (Baby, Please Come Home) (Official Music Video)",Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id489596523,"","","",,
ka,Rattle and Hum,https://vk.com/video50861944_456248036,U2 - Bad (Live Rattle and Hum),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/step1972,"","","",,
ka,Sometimes You Can t Make It on Your Own,https://vk.com/video56795177_159216364,U2 - Sometimes You Can't Make It On Your Own,Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/svansuhov,"","","",,
ka,Sometimes You Can t Make It on Your Own,https://vk.com/video-6924623_157662753,U2 - Sometimes You Can't Make It On Your Own,Video sound unavailable.,This video is unavailable in your country Back,https://vk.com/id26679420,This page has either been deleted or not been created yet.,https://vk.com/u2rus,"",,
